time,q1,q2,q3,q4,q5,q6,q7,ee_pos_x,ee_pos_y,ee_pos_z,ee_vel_0,ee_vel_1,ee_vel_2,ee_rpy_roll,ee_rpy_pitch,ee_rpy_yaw,ee_target_pos_x,ee_target_pos_y,ee_target_pos_z,ee_target_quat_x,ee_target_quat_y,ee_target_quat_z,ee_target_quat_w,stage_cost,terminal_cost,joint_limit_cost
4.159,1.585835419890115,1.8847742110515053,0.01305676863739258,4.739766013344319,-0.004624861571770111,4.451862024832843,-0.0032713081766049257,0.10918827604747525,0.47660195587011034,1.980253831974751,-0.004166433661335212,-0.028880537638525394,0.026345391052498435,-1.569089573803472,0.0051872638640242386,1.5402181333198466,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,472.11968994140625,9.985342025756836,0.0
4.169,1.5858369598091562,1.8881984680701365,0.013057678797938621,4.7427822601377425,-0.004437051175131934,4.449496660772655,-0.0033530920222952787,0.10927264987457858,0.4760827205740751,1.979613555025559,-0.003383249962366607,-0.0292020735060718,0.026027309007257655,-1.5688357096522094,0.005335801051549183,1.5421576660797405,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,469.08111572265625,9.895270347595215,0.0
4.179,1.5858511989467479,1.8916535015429297,0.013063068177961767,4.745791637345205,-0.004228946726960281,4.447146299442124,-0.0034528809892195866,0.10937367348981591,0.4755713188525794,1.978963032458853,-0.0035471075172794804,-0.029755268038523443,0.02479901878036037,-1.5686067742990613,0.005450793829819389,1.5440470206884296,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,465.892578125,9.817072868347168,0.0
4.189,1.5858854967497376,1.895140418304841,0.013060457190763763,4.748790629056306,-0.004016656116193396,4.444795961154262,-0.0035270044792747868,0.10947303200422803,0.4750641711767202,1.9783088927222132,-0.0025410074680276206,-0.030081047503380733,0.024858335059053046,-1.5683605043603301,0.005574934481669569,1.5458936716876968,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,463.2842102050781,9.736759185791016,0.0
4.199,1.5859182083772412,1.8986712900344536,0.013055591149760737,4.751770159609166,-0.0037965166165552233,4.442431020798282,-0.0036039503195040012,0.10958170838944425,0.4745680004735995,1.9776401505976713,-0.001849347618579199,-0.030080456374811788,0.024535780147734585,-1.5680990635350451,0.005692398920879249,1.547702255290162,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,460.8249816894531,9.671662330627441,0.0
4.209,1.5859603597656102,1.902215865486614,0.013039662693176801,4.754719956927977,-0.003571562937136896,4.440074859226562,-0.003702773644278956,0.10969543489351044,0.4740822657863699,1.9769573248490044,-0.0015363538787591582,-0.030493627394672065,0.02455196530546372,-1.5678533574306461,0.005807703962309674,1.549468599560703,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,458.50726318359375,9.627163887023926,0.0
4.219,1.586001871076503,1.9057912992096355,0.013008862766711538,4.757643691109184,-0.0033618205180481198,4.437741310988128,-0.0038161463410117946,0.10981790280426922,0.4736057181816451,1.9762592215766077,0.0003816470719129492,-0.03084131869150145,0.024520530567006454,-1.5676378268302404,0.005926903773373571,1.551179042114642,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,456.4084167480469,9.583402633666992,0.0
4.229,1.5860362427079364,1.9094056305132874,0.012970870577423632,4.7605335538646,-0.0031590144541988607,4.435430224307422,-0.00395521207345606,0.10994897358297519,0.4731433304158341,1.9755296409168612,0.0010536290386750939,-0.031487206872012626,0.02466494268503413,-1.5674508668322453,0.006056016947136644,1.552809073388806,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,453.9181213378906,9.508506774902344,0.0
4.239,1.5860498840894,1.9130412571949087,0.012937125715906994,4.763386531533239,-0.0029527864551255334,4.433113569204909,-0.004129577938184248,0.11009242901705665,0.47269497993831877,1.9747735133147473,0.0015009240535368326,-0.031179246549459284,0.024777770643670125,-1.567296653181058,0.006169144434778673,1.5543684582338504,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,451.751708984375,9.453912734985352,0.0
4.248,1.5860406276917693,1.9163433831935404,0.012911369464853273,4.765938872118513,-0.002777557872571279,4.431001143363365,-0.004297324507109401,0.1102495567075082,0.47225748395376893,1.9739899570831176,0.0015432689181497535,-0.031183905009230944,0.024799795831373768,-1.5671636119970955,0.006266150567494577,1.5559030085391625,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,449.397216796875,9.354514122009277,0.0
4.258,1.5860248715900873,1.9200625771490003,0.012880253659901975,4.7687693653525285,-0.0025884969602509855,4.428625844274026,-0.004473945737255569,0.11041898079881855,0.47182870669984933,1.9731768588221577,0.002545240923218575,-0.03163065630965758,0.024268764925314223,-1.5670306415169273,0.006357831145926696,1.5574148745478635,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,446.8816223144531,9.264230728149414,0.0
4.268,1.5860214323933723,1.9238553411214063,0.012855036138225806,4.771603140352816,-0.002389235144270252,4.426219242444337,-0.004646575891713134,0.1105914193007868,0.47140919758251737,1.9723239431905164,0.0031784546510923765,-0.031324723607320006,0.02361309785639409,-1.5668865749753522,0.006448008863507049,1.558901054834662,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,444.593505859375,9.18044376373291,0.0
4.2780000000000005,1.5860270466064517,1.9277115049381521,0.012842433391882402,4.774426850990859,-0.0021890064589067393,4.42379192172361,-0.004812541235401646,0.11076109489400565,0.4709993056359184,1.9714306546764242,0.003526289498260936,-0.031706718267118815,0.023277451735815493,-1.566726536396305,0.0065428488384595695,1.560347132960941,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,441.7210388183594,9.093520164489746,0.0
4.288,1.5860332575646545,1.9316092707161268,0.012844789766503162,4.777235778558832,-0.0020017865247208277,4.421355696974227,-0.00496426779869541,0.11092972369755538,0.470600492370954,1.970497452874185,0.0029866467636887784,-0.03171050663310425,0.022968539198292743,-1.5665430568128145,0.006651900743348094,1.5617386725708844,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,439.7408447265625,9.037657737731934,0.0
4.3,1.5860201374621088,1.9363248498784458,0.012892776818143048,4.780609131820831,-0.001770955313379119,4.418444732656011,-0.00515813781461727,0.11111410501526672,0.47016565429410256,1.9694332974690998,0.00272315833447057,-0.03158994916132325,0.022948092628732597,-1.5663126767610054,0.006778390888611874,1.5632249243449001,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,437.2901611328125,8.955169677734375,0.0
4.308,1.585992979421981,1.9394962583824302,0.012950597888497839,4.782864175359876,-0.0016080667881528399,4.416514698903698,-0.0052954486729879235,0.11126842152917157,0.46981082292765197,1.968531618764718,0.0024839723169709713,-0.03150477517961253,0.02289868414159094,-1.5661037997763978,0.006862211755372272,1.5643990438066189,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,434.9075622558594,8.887344360351562,0.0
4.318,1.5859616450843248,1.9435148920294676,0.013020517606098458,4.785699273668766,-0.0013969303420520163,4.414107870812454,-0.005466836392616692,0.11144467283023872,0.4694181445446128,1.9674969995514493,0.003950523306698891,-0.031458642492869955,0.022510716472802072,-1.5658587738764893,0.0069432829122533235,1.565668579693992,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,432.1063232421875,8.78090763092041,0.0
4.329,1.5859412287322137,1.9480238847211435,0.013077938185141136,4.788841615165345,-0.001138350190112547,4.4114616599695085,-0.005682289673633711,0.11162397907968445,0.4690287183975752,1.9664161514705387,0.004800447015888613,-0.03131515232851718,0.022318862920491907,-1.5656322792775546,0.007016234031736346,1.5668893826059465,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,429.38787841796875,8.712982177734375,0.0
4.338,1.5859341941377156,1.9517486021146286,0.013103606124545308,4.791400448635087,-0.0009028726615820659,4.4092908203698835,-0.0058850764171660686,0.1118104294507405,0.4686446899157893,1.9652956867426183,0.00453637078391073,-0.03116793786085311,0.022075762744284185,-1.5654504823116622,0.007061526285469633,1.568071813537762,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,426.40283203125,8.647344589233398,0.0
4.348,1.5859283653105223,1.955946553004555,0.013107425981843335,4.7942414701067975,-0.0006426683058062821,4.406880867461068,-0.006109286412766757,0.1120041449119407,0.46826911396858895,1.964138648707877,0.006325379331287881,-0.030824814283572775,0.022059057357590863,-1.5653046427956465,0.007095412685242053,1.569199195860061,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,423.4778747558594,8.55562686920166,0.0
4.358,1.5859298206642976,1.9602470450938512,0.013090055902864606,4.797115289087023,-0.00038098629717975285,4.404468770621446,-0.0063166650836601335,0.1122073847000483,0.46789860991629595,1.9629293010293625,0.007079313401776708,-0.030614243381881658,0.021351252334999758,-1.565171344353723,0.0071232316629332715,1.5702687635257346,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,420.6499938964844,8.47615909576416,0.0
4.368,1.585950198532136,1.9646217482379313,0.013057389989119983,4.800000910779836,-0.00010591482753419257,4.402044672324927,-0.006512912813431804,0.11241113339661318,0.46753133395714147,1.9616746402745648,0.007025286515478985,-0.030339135699399156,0.02094305664115099,-1.5650372776185641,0.0071477227392846565,1.57129105643192,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,417.4615173339844,8.342291831970215,0.0
4.378,1.5859756207998723,1.9690469581472438,0.013012862845870998,4.802877173599811,0.00016393012605320223,4.399600446684942,-0.006693560916233743,0.11261705952946113,0.46717002827427445,1.9603785408939407,0.00617366167407974,-0.030041253016815633,0.020660018936891438,-1.5649037482057684,0.007169039979471048,1.5722652811736595,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,414.7687072753906,8.230390548706055,0.0
4.389,1.586008343697812,1.973947569148475,0.012957787051256275,4.80601665746458,0.00044553468244679095,4.396879095243919,-0.006884767483952281,0.11282572911610966,0.4668139042672081,1.9590477989802402,0.005038935958651632,-0.029767300398358162,0.02005755303356416,-1.5647715609620345,0.007201081980398705,1.5732037643250112,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,411.968505859375,8.151373863220215,0.0
4.399,1.5860321956412902,1.9784590738786036,0.012915260776203752,4.80884518708269,0.0007055634841055536,4.39436843811342,-0.007081116918398855,0.11303282093848863,0.46646478550322146,1.9576826720545404,0.005792527753986493,-0.029328535772362486,0.02010872219203621,-1.564650437874454,0.00723655098182352,1.5741096347989445,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,408.98638916015625,8.070019721984863,0.0
4.409,1.586039921892639,1.9830565689807997,0.012869627507509307,4.8116601610436796,0.0009467371577116523,4.391824648385135,-0.007275707334220449,0.11324724926083192,0.46612865887594795,1.9562695798720589,0.006302580601602636,-0.028929658497690674,0.019795291898897747,-1.5645455967677142,0.00725705690348466,1.5749564966180527,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,405.49896240234375,7.960235595703125,0.0
4.42,1.5860179105002556,1.9881929294873757,0.012817549601356504,4.814749404155574,0.0011902944363688661,4.389005619679581,-0.007472059464162406,0.11346800215714928,0.4658015679285593,1.9548127211019326,0.006471037329340762,-0.02825400502831624,0.02002761777351615,-1.5644437795835504,0.007290302627944278,1.5757493381755032,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,402.33642578125,7.857173442840576,0.0
4.429,1.5859602625048526,1.9924360703664465,0.012784436133122412,4.817268422871976,0.001403447585796691,4.3866894872446816,-0.007643549768753921,0.11370549403077264,0.4654804876401099,1.9533168681047948,0.005291114981937151,-0.027698874978405483,0.019909778451715484,-1.5643366565497798,0.007283101616187615,1.5764878976994172,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,399.2766418457031,7.751357078552246,0.0
4.439,1.5858546055670066,1.9971928600513245,0.012744414264904691,4.820069603590411,0.001628056707251524,4.384121483231003,-0.007834044841541932,0.11396094310255166,0.46516166447942014,1.9517936065465922,0.005689847155860159,-0.026931150355785444,0.01993024481470673,-1.564239253412303,0.0072281234466125,1.5771817115185878,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,395.9481506347656,7.650796890258789,0.0
4.449,1.5856986820275063,2.002057393508066,0.012688153665971313,4.822914339120437,0.0018186652605747256,4.381575848834392,-0.00800523883403681,0.11426894978104869,0.4648110264927602,1.9500716956133413,0.007576082577544503,-0.026081876638593293,0.019830443244863237,-1.564147088061933,0.0071399133114420366,1.5778684592153895,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,392.0841369628906,7.55304479598999,0.0
4.459,1.5854944299028348,2.007037465229496,0.012617008761820259,4.825808453395557,0.0020062280649586484,4.379062495789587,-0.008193688679718925,0.11454457779659809,0.46452238425766434,1.948617089072516,0.008586133115743919,-0.025219835658735618,0.01959789372761784,-1.5640903899112581,0.007032536369035114,1.5783590515638855,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,388.07958984375,7.46624231338501,0.0
4.469,1.5852625156966633,2.0121007987271273,0.01253983870685893,4.828725297400797,0.002197494760079799,4.376565577756399,-0.008411345591311736,0.11487452637882252,0.4642006736695367,1.9469576013091483,0.008823631658580824,-0.02457306550733453,0.01845889922964632,-1.5640777752433985,0.006857809010385907,1.5788265408316042,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,384.40289306640625,7.345279216766357,0.0
4.479,1.5850452982885388,2.0172004742667333,0.012463968866835984,4.831637573059968,0.0023821566205830536,4.374034907878081,-0.008637979495886405,0.11521043602989708,0.46387899611178846,1.9452597009908241,0.006338559149297868,-0.02422453283360672,0.01683264087546845,-1.5640828174239054,0.006666237795831975,1.5792443668062677,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,381.05072021484375,7.207330226898193,0.0
4.489,1.5848488948493449,2.0223205947779377,0.0123958589411437,4.8345417922827965,0.00257362859929966,4.3714494904006775,-0.008900260766400159,0.11553648801441554,0.4635545916554287,1.9435460719011364,0.005369707547825735,-0.02375163869421955,0.016043953825154555,-1.5641116667163475,0.006492887531908131,1.5796691450278493,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,377.86944580078125,7.06863260269165,0.0
4.499,1.584643171368989,2.0274887004976136,0.012344975604550612,4.837464097086739,0.0027720547891849634,4.368840894328437,-0.009188130860878552,0.1158580125713196,0.46322652537341147,1.9418090912145491,0.005124646604032151,-0.023190930609788087,0.01570625358822209,-1.5641673700085807,0.006309174707892495,1.5800888451592363,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,374.4222717285156,6.96038818359375,0.0
4.508,1.5844491767978388,2.032192796066342,0.012306608909900874,4.8401135582793895,0.0029284199933101718,4.366506239721857,-0.009428101393402777,0.11618029542145457,0.4628915612567876,1.9400461025237288,0.006762427177705411,-0.022758432925616502,0.01511076437408989,-1.5642161448886605,0.006122974156972383,1.580487651452574,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,370.7582092285156,6.891665458679199,0.0
4.518,1.5842359539346047,2.037523674697704,0.012279241367952665,4.843078968632711,0.0030966869017357013,4.363949539513793,-0.009697890273767662,0.11649790239669046,0.4625570720136746,1.9382385854551827,0.009901103335834972,-0.022295927837356542,0.014380830419387952,-1.5642501964981548,0.0059528357027685,1.5808038692893327,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,366.6422119140625,6.850035190582275,0.0
4.53,1.5839647140912918,2.0440767760945526,0.012264787349231199,4.846652624706135,0.003308833628950403,4.360920347807638,-0.010062681251977956,0.11681006355027644,0.4622261558714863,1.9363738272292257,0.012521910087568812,-0.021519276695691824,0.014323122718010579,-1.5642942398343957,0.005774719877084333,1.5810132082881825,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,362.66717529296875,6.785436153411865,0.0
4.538,1.583766968873145,2.048505461450473,0.012248760672791903,4.849012416707826,0.003439689498233811,4.358907956460281,-0.01030295464829134,0.11712848932531333,0.4619038951274349,1.934452835146742,0.012057213351949802,-0.021002832078170813,0.014189940697622033,-1.5643607423448074,0.005579657679589012,1.5811153513414946,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,359.1123352050781,6.708909034729004,0.0
4.549,1.5834831757338899,2.0546363249861272,0.012217779764668535,4.852213469128068,0.0036298603693580844,4.356130299863218,-0.010637534567970341,0.11745502020963816,0.4615909015402836,1.932488462308184,0.011505074056555643,-0.020282176449738887,0.01366929548798157,-1.564435782388799,0.00536154847605852,1.5811260931277846,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,355.54718017578125,6.602517604827881,0.0
4.558,1.583239405190569,2.05969120231142,0.012188701608222274,4.854812136053756,0.00378832076004354,4.353834551579651,-0.01091618789797355,0.11778652555050724,0.461282458301134,1.9304789704034717,0.010360411869002665,-0.019607032757520317,0.01334975714189165,-1.5645284939601165,0.005118484257454092,1.581073125586296,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,351.7733154296875,6.479176998138428,0.0
4.569,1.582941155958168,2.0658868366877563,0.012157422484964542,4.857971961866243,0.003970313808827619,4.350984891282244,-0.011229064425992696,0.11812176135047849,0.46097220991767174,1.928432493710373,0.00828735685162168,-0.018964934413395022,0.012110039893259109,-1.5646200963453762,0.004863550587170806,1.5809967550408568,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,347.9740295410156,6.329760551452637,0.0
4.579,1.582675347367851,2.071546556019719,0.012140157914194205,4.860848043707356,0.004135377954296082,4.34834719003988,-0.011501217580970113,0.1184471893984892,0.46065578253522715,1.9263569239611296,0.007497094364988718,-0.018202290321657707,0.011683880292169189,-1.564683684154333,0.004620335104540629,1.5809231224962907,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,343.57391357421875,6.143529415130615,0.0
4.588,1.5824303553051982,2.0766866494868523,0.012134903285097032,4.863452023077675,0.004282776881191275,4.345933324282462,-0.011754769791614272,0.11877032703487433,0.4603296867569877,1.9242492675920855,0.007882963693843868,-0.017551909134624014,0.011044756315667323,-1.5647517422154928,0.004369318927313515,1.5808610345728962,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,339.3578186035156,5.970317363739014,0.0
4.598,1.5821565702636429,2.082462073252934,0.01214107578608381,4.866369564756788,0.004434686400618837,4.343199370616378,-0.012037388485969025,0.11908626101906922,0.4599972165308456,1.9221038672035002,0.008646663739259444,-0.016819169894231788,0.010573480680681558,-1.5648211929015434,0.0041270938424138315,1.5808094980649154,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,334.6570129394531,5.795412063598633,0.0
4.608,1.5818746337329612,2.088304620515661,0.012146849901500723,4.869330516118661,0.004599492526080162,4.340422789410458,-0.012346602229617254,0.11939901684499213,0.459652656260249,1.9199241719109272,0.009745260663663803,-0.015992454435891985,0.010467885417280708,-1.5649046077280755,0.0038810274935388023,1.5807875556410746,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,330.255859375,5.628262996673584,0.0
4.618,1.5815849413373249,2.0942359907255224,0.012149911738302599,4.872342071313095,0.004783524462184552,4.337612196476113,-0.012707176422410704,0.11971581872636636,0.4592953193875315,1.9177078638169236,0.01176628902869326,-0.015242666231380292,0.009883765553920332,-1.565039385869286,0.0035962901730250962,1.580786028559228,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,325.7528381347656,5.4961676597595215,0.0
4.628,1.5813076109139184,2.100257492675155,0.012150946202916124,4.875397191208252,0.004944189825476286,4.334770578851889,-0.01308413030610911,0.12002800525202842,0.45892618750949776,1.9154475282802954,0.012779209549864591,-0.014660248518655076,0.008888708431714467,-1.5652177631376352,0.0033155691964532608,1.5807865384473594,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,321.56878662109375,5.402216911315918,0.0
4.638,1.581037845545219,2.106346776953526,0.012157848047407604,4.878462877773875,0.0050736179535402215,4.331892708472506,-0.01347684399738025,0.12032670645695129,0.45854801665335315,1.9131473951019038,0.01326024035114586,-0.013908073086760234,0.008534390267403828,-1.5654208806135452,0.003076217123316738,1.580782400028806,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,316.9947509765625,5.253577709197998,0.0
4.65,1.5807162616630128,2.113680272073605,0.012185481724316105,4.882110169886667,0.00524546515770119,4.3283915029579125,-0.013980695983625502,0.12061809622607146,0.45816719816159907,1.910808235778973,0.011228202728449502,-0.013199084035591068,0.007784149506682038,-1.5656548077126637,0.0028447272393030687,1.580753966754317,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,312.83636474609375,5.1068115234375,0.0
4.661,1.5804347428899854,2.120342221627311,0.012224597409925764,4.885400519969655,0.005423959393494826,4.325153488329165,-0.014410633154477104,0.12089804637544617,0.4577810855861987,1.9084472862567086,0.007849966879604032,-0.012480962851860759,0.007306791768917714,-1.5658757212374321,0.00260037630626897,1.5807256637877614,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,308.9708251953125,4.984843730926514,0.0
4.6690000000000005,1.5802319064369668,2.1251563268376366,0.012265413487606125,4.887769242170243,0.005564790816017684,4.322798811053734,-0.014699488928976656,0.12116749777193793,0.45738718891386193,1.9060781355837537,0.007894335402822457,-0.01192640609524224,0.006927473681401394,-1.5660502128051685,0.0023567863013336243,1.5807002152408705,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,305.5074768066406,4.874636650085449,0.0
4.679,1.5799736137312914,2.1312720190359595,0.012334611910838511,4.890764757991441,0.005775472784796953,4.319840893164231,-0.01506451910786577,0.12142745403554367,0.4569854232643754,1.9036796474508404,0.012126640791094262,-0.011042971927683711,0.006764652834982458,-1.5661912550818753,0.0020960594652508213,1.5806544451403468,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,300.4143371582031,4.748607158660889,0.0
4.689,1.5797160921125881,2.137549365057996,0.012419843396394903,4.893810288951418,0.006011068907853634,4.316827263809238,-0.015420634861551541,0.12168262619254534,0.45657506058117897,1.901219063068681,0.015267011417664416,-0.01034234894606046,0.006011464407574829,-1.5663146227663771,0.0018034776447555245,1.5805845686606954,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,295.07672119140625,4.619235038757324,0.0
4.699,1.5794890165355229,2.143929188307272,0.012511713948605951,4.8968584069457055,0.006266365141063268,4.313733770224043,-0.015760080476415972,0.12192349738941136,0.45616119019000023,1.8987014742843003,0.0157737016105588,-0.009823515004971453,0.005088292721968354,-1.5664077623411081,0.00151335495073468,1.5805073783558359,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,289.7386169433594,4.468514442443848,0.0
4.708,1.5793020857253355,2.1496934547486415,0.012600356835324789,4.899592178884617,0.00652016314556203,4.3108831771330225,-0.016092893610504255,0.12214494937283478,0.45574303302118035,1.8961449110460986,0.01361907637868747,-0.009131030929952103,0.005045822322669502,-1.5664966083540384,0.001228877317266619,1.5804390358696683,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,285.32257080078125,4.302066802978516,0.0
4.719,1.5790643140511937,2.1567563709831585,0.012720353187710032,4.902945178389053,0.00682427772471339,4.307320892584888,-0.016551700492819954,0.12235856444768192,0.4553102638095644,1.8935705686532045,0.012455257833953558,-0.008314634229968589,0.004692351875731119,-1.5666293308965884,0.0009367148212890974,1.580420423418337,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,281.0457763671875,4.195324897766113,0.0
4.729,1.5788594540403258,2.163229186822612,0.012827959151105794,4.906003359057753,0.007074965488502727,4.304035158654936,-0.016992377059437125,0.12256201609227517,0.45486218224572006,1.8909649984673031,0.011892140723501048,-0.007694648528326383,0.004118111098226933,-1.56680481717036,0.0006673654938778029,1.5804260589745602,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,276.9754943847656,4.098809719085693,0.0
4.739,1.578667255467006,2.1697539242538664,0.012934884911008915,4.909054047668163,0.0073304828848792525,4.300727996817021,-0.017465552924119443,0.12275202583587969,0.45440529832921683,1.888322712105497,0.012418451493342387,-0.006961097333980052,0.0038866153326986056,-1.5670201844629907,0.00042172550467123315,1.5804029838327252,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,271.831787109375,3.989915609359741,0.0
4.749,1.578476464415778,2.176360459774374,0.013046830901052964,4.91210413399957,0.007605423047333026,4.297400824612018,-0.017951981389448868,0.12293353424652823,0.45394126013730984,1.8856368521124571,0.013816042411267286,-0.0062105507926319345,0.0036236556810245878,-1.567263217252044,0.00016502698277776062,1.5803395417028965,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,266.9760437011719,3.865151882171631,0.0
4.759,1.5782795208204439,2.183031943620339,0.013161860145946669,4.915139525095663,0.007881939766059887,4.294058745737632,-0.018408008442585277,0.12310789213921616,0.45347215314127864,1.8829012094720021,0.013610163397753713,-0.005362174028608363,0.0035549609003764087,-1.5674930421115718,-0.00010099359922044471,1.5802140619140428,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,262.02117919921875,3.7472598552703857,0.0
4.769,1.5780839531249304,2.1897012509673317,0.013293094090070845,4.918129185675119,0.008169947776324626,4.290703107544492,-0.018848771892144178,0.12329326354653083,0.4529510148469367,1.8798508575810162,0.011373300856792196,-0.004798547174635262,0.0026562778458618947,-1.567712696234517,-0.00040206934998199273,1.5800211629388552,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,257.4530944824219,3.644153356552124,0.0
4.7780000000000005,1.5779510614098546,2.195685437732285,0.013417281220776012,4.920798205816389,0.008451932633970038,4.287662518358833,-0.019243687624771688,0.12342658113509954,0.4525190457748399,1.87733840739758,0.009637172392874278,-0.004597046101789661,0.001452524841531551,-1.5678735364164385,-0.0006408162127877759,1.5798349423612679,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,253.0912628173828,3.5601298809051514,0.0
4.788,1.5778630223128376,2.2023931289575938,0.013547242852212094,4.923807674223157,0.008773496742766618,4.284230196103869,-0.019665078335530772,0.12354470874774112,0.4520184514571933,1.8745336692040158,0.010673829919301875,-0.0041486279170539105,0.0008527238580182151,-1.5680423017477514,-0.0008704561608441352,1.5796632476361494,0.10289999842643738,0.40549999475479126,1.6497999429702759,-0.5,-0.5,0.5,-0.5,247.94561767578125,3.456435203552246,0.0
